TITLE = "PIV"
VARIABLES = "x", "y", "u", "v"
ZONE T="0", I=75, J=42
5.760000000000000000e+02 6.720000000000000000e+02 2.599449157714843750e-01 1.547258853912353516e+01
5.920000000000000000e+02 6.720000000000000000e+02 2.363567352294921875e-01 1.545493507385253906e+01
6.080000000000000000e+02 6.720000000000000000e+02 2.060241699218750000e-01 1.548601531982421875e+01
6.240000000000000000e+02 6.720000000000000000e+02 2.012386322021484375e-01 1.547988414764404297e+01
6.400000000000000000e+02 6.720000000000000000e+02 1.959075927734375000e-01 1.548407936096191406e+01
6.560000000000000000e+02 6.720000000000000000e+02 1.960144042968750000e-01 1.554042148590087891e+01
6.720000000000000000e+02 6.720000000000000000e+02 1.740207672119140625e-01 1.555112743377685547e+01
1.600000000000000000e+01 6.880000000000000000e+02 -7.454566955566406250e-01 1.605574035644531250e+01
3.200000000000000000e+01 6.880000000000000000e+02 -1.016008377075195312e+00 1.617787170410156250e+01
4.800000000000000000e+01 6.880000000000000000e+02 -1.691654205322265625e+00 1.605716514587402344e+01
6.400000000000000000e+01 6.880000000000000000e+02 -2.857944488525390625e+00 1.563973617553710938e+01
8.000000000000000000e+01 6.880000000000000000e+02 -3.613729476928710938e+00 1.555711746215820312e+01
9.600000000000000000e+01 6.880000000000000000e+02 -3.649337768554687500e+00 1.587290477752685547e+01
1.120000000000000000e+02 6.880000000000000000e+02 -3.800415039062500000e+00 1.637299728393554688e+01
1.280000000000000000e+02 6.880000000000000000e+02 -4.451675415039062500e+00 1.696423912048339844e+01
1.440000000000000000e+02 6.880000000000000000e+02 -5.620271682739257812e+00 1.737191772460937500e+01
1.600000000000000000e+02 6.880000000000000000e+02 -7.126457214355468750e+00 1.681796836853027344e+01
1.760000000000000000e+02 6.880000000000000000e+02 -8.750051498413085938e+00 1.509835243225097656e+01
1.920000000000000000e+02 6.880000000000000000e+02 -9.543069839477539062e+00 1.281069374084472656e+01
2.080000000000000000e+02 6.880000000000000000e+02 -9.594219207763671875e+00 1.117295074462890625e+01
2.240000000000000000e+02 6.880000000000000000e+02 -9.301616668701171875e+00 1.035050201416015625e+01
2.400000000000000000e+02 6.880000000000000000e+02 -8.800851821899414062e+00 1.011310768127441406e+01
2.560000000000000000e+02 6.880000000000000000e+02 -7.923833847045898438e+00 1.005509757995605469e+01
2.720000000000000000e+02 6.880000000000000000e+02 -6.653690338134765625e+00 1.028749465942382812e+01
2.880000000000000000e+02 6.880000000000000000e+02 -5.383165359497070312e+00 1.095263290405273438e+01
3.040000000000000000e+02 6.880000000000000000e+02 -4.209409713745117188e+00 1.185624122619628906e+01
3.200000000000000000e+02 6.880000000000000000e+02 -3.358316421508789062e+00 1.271804809570312500e+01
3.360000000000000000e+02 6.880000000000000000e+02 -2.533134460449218750e+00 1.324243164062500000e+01
3.520000000000000000e+02 6.880000000000000000e+02 -1.693130493164062500e+00 1.356474876403808594e+01
3.680000000000000000e+02 6.880000000000000000e+02 -1.152755737304687500e+00 1.390187835693359375e+01
3.840000000000000000e+02 6.880000000000000000e+02 -8.266906738281250000e-01 1.423281478881835938e+01
4.000000000000000000e+02 6.880000000000000000e+02 -5.398845672607421875e-01 1.452823448181152344e+01
4.160000000000000000e+02 6.880000000000000000e+02 -3.041000366210937500e-01 1.477134704589843750e+01
4.320000000000000000e+02 6.880000000000000000e+02 -1.400089263916015625e-01 1.489708900451660156e+01
4.480000000000000000e+02 6.880000000000000000e+02 -1.605415344238281250e-02 1.498234939575195312e+01
4.640000000000000000e+02 6.880000000000000000e+02 7.366180419921875000e-02 1.510929870605468750e+01
4.800000000000000000e+02 6.880000000000000000e+02 1.334285736083984375e-01 1.521272182464599609e+01
4.960000000000000000e+02 6.880000000000000000e+02 1.867923736572265625e-01 1.524730205535888672e+01
5.120000000000000000e+02 6.880000000000000000e+02 1.895294189453125000e-01 1.531799888610839844e+01
5.280000000000000000e+02 6.880000000000000000e+02 2.269992828369140625e-01 1.539516067504882812e+01
5.440000000000000000e+02 6.880000000000000000e+02 2.637004852294921875e-01 1.541472911834716797e+01
5.600000000000000000e+02 6.880000000000000000e+02 2.737083435058593750e-01 1.546518325805664062e+01
5.760000000000000000e+02 6.880000000000000000e+02 2.520809173583984375e-01 1.549135589599609375e+01
5.920000000000000000e+02 6.880000000000000000e+02 2.491645812988281250e-01 1.545168495178222656e+01
6.080000000000000000e+02 6.880000000000000000e+02 2.346191406250000000e-01 1.545528984069824219e+01
6.240000000000000000e+02 6.880000000000000000e+02 2.337131500244140625e-01 1.548991012573242188e+01
6.400000000000000000e+02 6.880000000000000000e+02 2.296905517578125000e-01 1.551443195343017578e+01
6.560000000000000000e+02 6.880000000000000000e+02 2.083263397216796875e-01 1.556525421142578125e+01
6.720000000000000000e+02 6.880000000000000000e+02 1.688823699951171875e-01 1.555794048309326172e+01
1.600000000000000000e+01 7.040000000000000000e+02 -6.207771301269531250e-01 1.621664810180664062e+01
3.200000000000000000e+01 7.040000000000000000e+02 -8.454113006591796875e-01 1.638175010681152344e+01
4.800000000000000000e+01 7.040000000000000000e+02 -1.385135650634765625e+00 1.632740211486816406e+01
6.400000000000000000e+01 7.040000000000000000e+02 -2.453767776489257812e+00 1.601752853393554688e+01
8.000000000000000000e+01 7.040000000000000000e+02 -3.136547088623046875e+00 1.601951026916503906e+01
9.600000000000000000e+01 7.040000000000000000e+02 -3.078622817993164062e+00 1.639156913757324219e+01
1.120000000000000000e+02 7.040000000000000000e+02 -3.084043502807617188e+00 1.704374504089355469e+01
1.280000000000000000e+02 7.040000000000000000e+02 -3.528755187988281250e+00 1.784010124206542969e+01
1.440000000000000000e+02 7.040000000000000000e+02 -4.515485763549804688e+00 1.841611289978027344e+01
1.600000000000000000e+02 7.040000000000000000e+02 -5.876483917236328125e+00 1.770517730712890625e+01
1.760000000000000000e+02 7.040000000000000000e+02 -6.936855316162109375e+00 1.519905376434326172e+01
1.920000000000000000e+02 7.040000000000000000e+02 -6.997745513916015625e+00 1.202852821350097656e+01
2.080000000000000000e+02 7.040000000000000000e+02 -6.676433563232421875e+00 1.018819618225097656e+01
2.240000000000000000e+02 7.040000000000000000e+02 -6.412628173828125000e+00 9.183050155639648438e+00
2.400000000000000000e+02 7.040000000000000000e+02 -5.972791671752929688e+00 8.594192504882812500e+00
2.560000000000000000e+02 7.040000000000000000e+02 -5.736398696899414062e+00 8.130931854248046875e+00
2.720000000000000000e+02 7.040000000000000000e+02 -4.851280212402343750e+00 8.298742294311523438e+00
2.880000000000000000e+02 7.040000000000000000e+02 -3.648309707641601562e+00 9.245647430419921875e+00
3.040000000000000000e+02 7.040000000000000000e+02 -2.750921249389648438e+00 1.063823890686035156e+01
3.200000000000000000e+02 7.040000000000000000e+02 -2.415763854980468750e+00 1.212235450744628906e+01
3.360000000000000000e+02 7.040000000000000000e+02 -2.138669967651367188e+00 1.301150894165039062e+01
3.520000000000000000e+02 7.040000000000000000e+02 -1.465524673461914062e+00 1.335755538940429688e+01
3.680000000000000000e+02 7.040000000000000000e+02 -9.127712249755859375e-01 1.364528274536132812e+01
3.840000000000000000e+02 7.040000000000000000e+02 -5.294303894042968750e-01 1.394919395446777344e+01
4.000000000000000000e+02 7.040000000000000000e+02 -2.649631500244140625e-01 1.425622940063476562e+01
4.160000000000000000e+02 7.040000000000000000e+02 -7.763671875000000000e-02 1.455187034606933594e+01
4.320000000000000000e+02 7.040000000000000000e+02 4.460525512695312500e-02 1.476865386962890625e+01
4.480000000000000000e+02 7.040000000000000000e+02 1.196765899658203125e-01 1.493354797363281250e+01
4.640000000000000000e+02 7.040000000000000000e+02 1.572608947753906250e-01 1.506616306304931641e+01
4.800000000000000000e+02 7.040000000000000000e+02 2.297229766845703125e-01 1.517654705047607422e+01
4.960000000000000000e+02 7.040000000000000000e+02 2.918453216552734375e-01 1.522580146789550781e+01
5.120000000000000000e+02 7.040000000000000000e+02 3.038272857666015625e-01 1.528507995605468750e+01
5.280000000000000000e+02 7.040000000000000000e+02 2.620334625244140625e-01 1.535410690307617188e+01
5.440000000000000000e+02 7.040000000000000000e+02 2.432441711425781250e-01 1.537363624572753906e+01
5.600000000000000000e+02 7.040000000000000000e+02 2.424297332763671875e-01 1.541238975524902344e+01
5.760000000000000000e+02 7.040000000000000000e+02 2.594051361083984375e-01 1.549409866333007812e+01
5.920000000000000000e+02 7.040000000000000000e+02 2.814331054687500000e-01 1.551699733734130859e+01
6.080000000000000000e+02 7.040000000000000000e+02 2.788314819335937500e-01 1.551294422149658203e+01
6.240000000000000000e+02 7.040000000000000000e+02 2.692356109619140625e-01 1.554283905029296875e+01
6.400000000000000000e+02 7.040000000000000000e+02 2.476100921630859375e-01 1.556438636779785156e+01
6.560000000000000000e+02 7.040000000000000000e+02 2.079715728759765625e-01 1.559008884429931641e+01
6.720000000000000000e+02 7.040000000000000000e+02 1.777896881103515625e-01 1.558672046661376953e+01
1.600000000000000000e+01 7.200000000000000000e+02 -4.119033813476562500e-01 1.628694534301757812e+01
3.200000000000000000e+01 7.200000000000000000e+02 -5.087928771972656250e-01 1.650255012512207031e+01
4.800000000000000000e+01 7.200000000000000000e+02 -9.181671142578125000e-01 1.655057907104492188e+01
6.400000000000000000e+01 7.200000000000000000e+02 -1.839984893798828125e+00 1.640858840942382812e+01
8.000000000000000000e+01 7.200000000000000000e+02 -2.605255126953125000e+00 1.643959236145019531e+01
9.600000000000000000e+01 7.200000000000000000e+02 -2.458724975585937500e+00 1.677203178405761719e+01
1.120000000000000000e+02 7.200000000000000000e+02 -2.072940826416015625e+00 1.743875694274902344e+01
1.280000000000000000e+02 7.200000000000000000e+02 -2.097242355346679688e+00 1.842840003967285156e+01
1.440000000000000000e+02 7.200000000000000000e+02 -2.673517227172851562e+00 1.928684997558593750e+01
1.600000000000000000e+02 7.200000000000000000e+02 -3.781034469604492188e+00 1.851601791381835938e+01
1.760000000000000000e+02 7.200000000000000000e+02 -4.229230880737304688e+00 1.518848228454589844e+01
1.920000000000000000e+02 7.200000000000000000e+02 -4.423156738281250000e+00 1.190924263000488281e+01
2.080000000000000000e+02 7.200000000000000000e+02 -4.235073089599609375e+00 1.004895019531250000e+01
2.240000000000000000e+02 7.200000000000000000e+02 -4.175643920898437500e+00 9.315679550170898438e+00
2.400000000000000000e+02 7.200000000000000000e+02 -3.810422897338867188e+00 8.762180328369140625e+00
2.560000000000000000e+02 7.200000000000000000e+02 -3.256511688232421875e+00 7.609371185302734375e+00
2.720000000000000000e+02 7.200000000000000000e+02 -2.429851531982421875e+00 6.962133407592773438e+00
2.880000000000000000e+02 7.200000000000000000e+02 -1.689392089843750000e+00 7.852842330932617188e+00
3.040000000000000000e+02 7.200000000000000000e+02 -1.324512481689453125e+00 9.709835052490234375e+00
3.200000000000000000e+02 7.200000000000000000e+02 -1.478092193603515625e+00 1.169046211242675781e+01
3.360000000000000000e+02 7.200000000000000000e+02 -1.646884918212890625e+00 1.299193382263183594e+01
3.520000000000000000e+02 7.200000000000000000e+02 -1.211395263671875000e+00 1.339957237243652344e+01
3.680000000000000000e+02 7.200000000000000000e+02 -6.748275756835937500e-01 1.360063743591308594e+01
3.840000000000000000e+02 7.200000000000000000e+02 -2.224044799804687500e-01 1.383835411071777344e+01
4.000000000000000000e+02 7.200000000000000000e+02 6.486129760742187500e-02 1.412708854675292969e+01
4.160000000000000000e+02 7.200000000000000000e+02 2.069854736328125000e-01 1.438174057006835938e+01
4.320000000000000000e+02 7.200000000000000000e+02 2.600536346435546875e-01 1.464403724670410156e+01
4.480000000000000000e+02 7.200000000000000000e+02 2.550964355468750000e-01 1.486699295043945312e+01
4.640000000000000000e+02 7.200000000000000000e+02 2.825241088867187500e-01 1.502918815612792969e+01
4.800000000000000000e+02 7.200000000000000000e+02 3.686943054199218750e-01 1.516324901580810547e+01
4.960000000000000000e+02 7.200000000000000000e+02 4.216384887695312500e-01 1.522688770294189453e+01
5.120000000000000000e+02 7.200000000000000000e+02 3.985481262207031250e-01 1.528234958648681641e+01
5.280000000000000000e+02 7.200000000000000000e+02 3.030052185058593750e-01 1.536587905883789062e+01
5.440000000000000000e+02 7.200000000000000000e+02 2.725448608398437500e-01 1.536826515197753906e+01
5.600000000000000000e+02 7.200000000000000000e+02 2.699718475341796875e-01 1.538560676574707031e+01
5.760000000000000000e+02 7.200000000000000000e+02 2.994747161865234375e-01 1.548408985137939453e+01
5.920000000000000000e+02 7.200000000000000000e+02 3.020381927490234375e-01 1.555687618255615234e+01
6.080000000000000000e+02 7.200000000000000000e+02 2.779655456542968750e-01 1.558935356140136719e+01
6.240000000000000000e+02 7.200000000000000000e+02 2.626647949218750000e-01 1.560075950622558594e+01
6.400000000000000000e+02 7.200000000000000000e+02 2.363300323486328125e-01 1.557672214508056641e+01
6.560000000000000000e+02 7.200000000000000000e+02 1.896553039550781250e-01 1.558170700073242188e+01
6.720000000000000000e+02 7.200000000000000000e+02 1.961746215820312500e-01 1.557664012908935547e+01
1.600000000000000000e+01 7.360000000000000000e+02 -1.541137695312500000e-01 1.623646545410156250e+01
3.200000000000000000e+01 7.360000000000000000e+02 -1.405239105224609375e-01 1.652629661560058594e+01
4.800000000000000000e+01 7.360000000000000000e+02 -4.211997985839843750e-01 1.669042968750000000e+01
6.400000000000000000e+01 7.360000000000000000e+02 -1.215065002441406250e+00 1.670371437072753906e+01
8.000000000000000000e+01 7.360000000000000000e+02 -1.987316131591796875e+00 1.679167175292968750e+01
9.600000000000000000e+01 7.360000000000000000e+02 -1.766324996948242188e+00 1.703786087036132812e+01
1.120000000000000000e+02 7.360000000000000000e+02 -1.025400161743164062e+00 1.759918212890625000e+01
1.280000000000000000e+02 7.360000000000000000e+02 -5.570182800292968750e-01 1.865378570556640625e+01
1.440000000000000000e+02 7.360000000000000000e+02 -5.313568115234375000e-01 1.957030868530273438e+01
1.600000000000000000e+02 7.360000000000000000e+02 -1.014682769775390625e+00 1.881163024902343750e+01
1.760000000000000000e+02 7.360000000000000000e+02 -1.524555206298828125e+00 1.583068466186523438e+01
1.920000000000000000e+02 7.360000000000000000e+02 -1.625597000122070312e+00 1.272805023193359375e+01
2.080000000000000000e+02 7.360000000000000000e+02 -1.562913894653320312e+00 1.079361534118652344e+01
2.240000000000000000e+02 7.360000000000000000e+02 -1.789091110229492188e+00 1.003564071655273438e+01
2.400000000000000000e+02 7.360000000000000000e+02 -1.444562911987304688e+00 9.126245498657226562e+00
2.560000000000000000e+02 7.360000000000000000e+02 -3.821258544921875000e-01 7.740110397338867188e+00
2.720000000000000000e+02 7.360000000000000000e+02 2.427692413330078125e-01 6.655237197875976562e+00
2.880000000000000000e+02 7.360000000000000000e+02 3.279361724853515625e-01 7.052715301513671875e+00
3.040000000000000000e+02 7.360000000000000000e+02 3.351020812988281250e-02 9.138484954833984375e+00
3.200000000000000000e+02 7.360000000000000000e+02 -4.416866302490234375e-01 1.143547439575195312e+01
3.360000000000000000e+02 7.360000000000000000e+02 -7.863311767578125000e-01 1.294123649597167969e+01
3.520000000000000000e+02 7.360000000000000000e+02 -7.063922882080078125e-01 1.346618270874023438e+01
3.680000000000000000e+02 7.360000000000000000e+02 -3.170871734619140625e-01 1.372692680358886719e+01
3.840000000000000000e+02 7.360000000000000000e+02 6.174850463867187500e-02 1.390872001647949219e+01
4.000000000000000000e+02 7.360000000000000000e+02 3.388328552246093750e-01 1.414661216735839844e+01
4.160000000000000000e+02 7.360000000000000000e+02 4.665069580078125000e-01 1.438693809509277344e+01
4.320000000000000000e+02 7.360000000000000000e+02 4.605083465576171875e-01 1.464602470397949219e+01
4.480000000000000000e+02 7.360000000000000000e+02 3.917007446289062500e-01 1.485866928100585938e+01
4.640000000000000000e+02 7.360000000000000000e+02 3.992958068847656250e-01 1.500444602966308594e+01
4.800000000000000000e+02 7.360000000000000000e+02 4.792366027832031250e-01 1.512878608703613281e+01
4.960000000000000000e+02 7.360000000000000000e+02 5.061874389648437500e-01 1.518906211853027344e+01
5.120000000000000000e+02 7.360000000000000000e+02 4.508552551269531250e-01 1.525547218322753906e+01
5.280000000000000000e+02 7.360000000000000000e+02 3.792686462402343750e-01 1.536783981323242188e+01
5.440000000000000000e+02 7.360000000000000000e+02 3.604316711425781250e-01 1.539099693298339844e+01
5.600000000000000000e+02 7.360000000000000000e+02 3.423461914062500000e-01 1.542568588256835938e+01
5.760000000000000000e+02 7.360000000000000000e+02 3.147640228271484375e-01 1.548687267303466797e+01
5.920000000000000000e+02 7.360000000000000000e+02 3.043289184570312500e-01 1.555649375915527344e+01
6.080000000000000000e+02 7.360000000000000000e+02 2.597274780273437500e-01 1.561539077758789062e+01
6.240000000000000000e+02 7.360000000000000000e+02 2.326240539550781250e-01 1.562294101715087891e+01
6.400000000000000000e+02 7.360000000000000000e+02 2.127075195312500000e-01 1.558100223541259766e+01
6.560000000000000000e+02 7.360000000000000000e+02 1.861686706542968750e-01 1.557611465454101562e+01
6.720000000000000000e+02 7.360000000000000000e+02 2.087802886962890625e-01 1.557976818084716797e+01
1.600000000000000000e+01 7.520000000000000000e+02 5.189323425292968750e-02 1.616323089599609375e+01
3.200000000000000000e+01 7.520000000000000000e+02 1.447219848632812500e-01 1.642862510681152344e+01
4.800000000000000000e+01 7.520000000000000000e+02 6.698036193847656250e-02 1.664969253540039062e+01
6.400000000000000000e+01 7.520000000000000000e+02 -4.214935302734375000e-01 1.672055244445800781e+01
8.000000000000000000e+01 7.520000000000000000e+02 -1.193368911743164062e+00 1.689821243286132812e+01
9.600000000000000000e+01 7.520000000000000000e+02 -1.179841995239257812e+00 1.715095329284667969e+01
1.120000000000000000e+02 7.520000000000000000e+02 -1.381492614746093750e-01 1.739070129394531250e+01
1.280000000000000000e+02 7.520000000000000000e+02 8.602542877197265625e-01 1.812574577331542969e+01
1.440000000000000000e+02 7.520000000000000000e+02 1.408929824829101562e+00 1.909323310852050781e+01
1.600000000000000000e+02 7.520000000000000000e+02 1.621488571166992188e+00 1.873680496215820312e+01
1.760000000000000000e+02 7.520000000000000000e+02 1.534463882446289062e+00 1.673044013977050781e+01
1.920000000000000000e+02 7.520000000000000000e+02 1.779907226562500000e+00 1.433594894409179688e+01
2.080000000000000000e+02 7.520000000000000000e+02 2.187276840209960938e+00 1.224379730224609375e+01
2.240000000000000000e+02 7.520000000000000000e+02 2.783235549926757812e+00 1.039107704162597656e+01
2.400000000000000000e+02 7.520000000000000000e+02 2.924558639526367188e+00 9.374362945556640625e+00
2.560000000000000000e+02 7.520000000000000000e+02 3.107500076293945312e+00 8.282947540283203125e+00
2.720000000000000000e+02 7.520000000000000000e+02 3.197319030761718750e+00 6.885742187500000000e+00
2.880000000000000000e+02 7.520000000000000000e+02 2.580940246582031250e+00 6.916351318359375000e+00
3.040000000000000000e+02 7.520000000000000000e+02 1.587100982666015625e+00 8.813102722167968750e+00
3.200000000000000000e+02 7.520000000000000000e+02 9.707565307617187500e-01 1.125698280334472656e+01
3.360000000000000000e+02 7.520000000000000000e+02 3.752899169921875000e-01 1.294034767150878906e+01
3.520000000000000000e+02 7.520000000000000000e+02 -1.244773864746093750e-01 1.374294853210449219e+01
3.680000000000000000e+02 7.520000000000000000e+02 -6.679916381835937500e-02 1.391336631774902344e+01
3.840000000000000000e+02 7.520000000000000000e+02 2.797031402587890625e-01 1.402921295166015625e+01
4.000000000000000000e+02 7.520000000000000000e+02 4.972057342529296875e-01 1.427470970153808594e+01
4.160000000000000000e+02 7.520000000000000000e+02 6.619281768798828125e-01 1.452511024475097656e+01
4.320000000000000000e+02 7.520000000000000000e+02 6.679973602294921875e-01 1.470482063293457031e+01
4.480000000000000000e+02 7.520000000000000000e+02 5.565662384033203125e-01 1.488123130798339844e+01
4.640000000000000000e+02 7.520000000000000000e+02 5.324649810791015625e-01 1.500368881225585938e+01
4.800000000000000000e+02 7.520000000000000000e+02 5.553379058837890625e-01 1.512047767639160156e+01
4.960000000000000000e+02 7.520000000000000000e+02 5.486145019531250000e-01 1.521277904510498047e+01
5.120000000000000000e+02 7.520000000000000000e+02 4.709415435791015625e-01 1.528590965270996094e+01
5.280000000000000000e+02 7.520000000000000000e+02 4.453487396240234375e-01 1.535800266265869141e+01
5.440000000000000000e+02 7.520000000000000000e+02 4.360656738281250000e-01 1.541118431091308594e+01
5.600000000000000000e+02 7.520000000000000000e+02 4.064559936523437500e-01 1.545594787597656250e+01
5.760000000000000000e+02 7.520000000000000000e+02 3.662719726562500000e-01 1.548040103912353516e+01
5.920000000000000000e+02 7.520000000000000000e+02 3.347587585449218750e-01 1.551845455169677734e+01
6.080000000000000000e+02 7.520000000000000000e+02 2.848606109619140625e-01 1.558253383636474609e+01
6.240000000000000000e+02 7.520000000000000000e+02 2.600631713867187500e-01 1.557984828948974609e+01
6.400000000000000000e+02 7.520000000000000000e+02 2.335243225097656250e-01 1.556136417388916016e+01
6.560000000000000000e+02 7.520000000000000000e+02 2.163391113281250000e-01 1.557436943054199219e+01
6.720000000000000000e+02 7.520000000000000000e+02 2.214126586914062500e-01 1.557603931427001953e+01
1.600000000000000000e+01 7.680000000000000000e+02 1.809864044189453125e-01 1.606610298156738281e+01
3.200000000000000000e+01 7.680000000000000000e+02 3.378887176513671875e-01 1.625222396850585938e+01
4.800000000000000000e+01 7.680000000000000000e+02 5.162143707275390625e-01 1.639928245544433594e+01
6.400000000000000000e+01 7.680000000000000000e+02 3.665866851806640625e-01 1.646000289916992188e+01
8.000000000000000000e+01 7.680000000000000000e+02 -1.989288330078125000e-01 1.669453811645507812e+01
9.600000000000000000e+01 7.680000000000000000e+02 -3.196201324462890625e-01 1.695366668701171875e+01
1.120000000000000000e+02 7.680000000000000000e+02 5.787696838378906250e-01 1.700696182250976562e+01
1.280000000000000000e+02 7.680000000000000000e+02 1.794342041015625000e+00 1.725463676452636719e+01
1.440000000000000000e+02 7.680000000000000000e+02 2.856891632080078125e+00 1.782164001464843750e+01
1.600000000000000000e+02 7.680000000000000000e+02 3.942207336425781250e+00 1.768889617919921875e+01
1.760000000000000000e+02 7.680000000000000000e+02 4.534709930419921875e+00 1.665928077697753906e+01
1.920000000000000000e+02 7.680000000000000000e+02 5.067777633666992188e+00 1.510006713867187500e+01
2.080000000000000000e+02 7.680000000000000000e+02 5.862180709838867188e+00 1.312013816833496094e+01
2.240000000000000000e+02 7.680000000000000000e+02 6.206521987915039062e+00 1.124287796020507812e+01
2.400000000000000000e+02 7.680000000000000000e+02 6.228889465332031250e+00 9.807394027709960938e+00
2.560000000000000000e+02 7.680000000000000000e+02 6.106340408325195312e+00 8.358753204345703125e+00
2.720000000000000000e+02 7.680000000000000000e+02 5.495157241821289062e+00 7.292137145996093750e+00
2.880000000000000000e+02 7.680000000000000000e+02 4.140489578247070312e+00 7.380495071411132812e+00
3.040000000000000000e+02 7.680000000000000000e+02 2.799787521362304688e+00 8.878414154052734375e+00
3.200000000000000000e+02 7.680000000000000000e+02 1.907958984375000000e+00 1.120722007751464844e+01
3.360000000000000000e+02 7.680000000000000000e+02 1.092605590820312500e+00 1.300764274597167969e+01
3.520000000000000000e+02 7.680000000000000000e+02 5.475273132324218750e-01 1.396763229370117188e+01
3.680000000000000000e+02 7.680000000000000000e+02 1.932125091552734375e-01 1.420926856994628906e+01
3.840000000000000000e+02 7.680000000000000000e+02 3.438034057617187500e-01 1.427701759338378906e+01
4.000000000000000000e+02 7.680000000000000000e+02 5.350990295410156250e-01 1.448936271667480469e+01
4.160000000000000000e+02 7.680000000000000000e+02 7.724971771240234375e-01 1.472422790527343750e+01
4.320000000000000000e+02 7.680000000000000000e+02 8.272418975830078125e-01 1.485665321350097656e+01
4.480000000000000000e+02 7.680000000000000000e+02 7.449817657470703125e-01 1.496538925170898438e+01
4.640000000000000000e+02 7.680000000000000000e+02 7.021331787109375000e-01 1.506467056274414062e+01
4.800000000000000000e+02 7.680000000000000000e+02 6.859645843505859375e-01 1.518480396270751953e+01
4.960000000000000000e+02 7.680000000000000000e+02 6.485900878906250000e-01 1.527731704711914062e+01
5.120000000000000000e+02 7.680000000000000000e+02 5.446262359619140625e-01 1.531742382049560547e+01
5.280000000000000000e+02 7.680000000000000000e+02 4.755268096923828125e-01 1.536091041564941406e+01
5.440000000000000000e+02 7.680000000000000000e+02 4.668121337890625000e-01 1.544311141967773438e+01
5.600000000000000000e+02 7.680000000000000000e+02 4.442291259765625000e-01 1.548575210571289062e+01
5.760000000000000000e+02 7.680000000000000000e+02 4.243144989013671875e-01 1.549921417236328125e+01
5.920000000000000000e+02 7.680000000000000000e+02 3.668327331542968750e-01 1.550279521942138672e+01
6.080000000000000000e+02 7.680000000000000000e+02 3.191852569580078125e-01 1.553913784027099609e+01
6.240000000000000000e+02 7.680000000000000000e+02 3.229732513427734375e-01 1.554318618774414062e+01
6.400000000000000000e+02 7.680000000000000000e+02 2.861843109130859375e-01 1.555824756622314453e+01
6.560000000000000000e+02 7.680000000000000000e+02 2.687339782714843750e-01 1.555811214447021484e+01
6.720000000000000000e+02 7.680000000000000000e+02 2.470741271972656250e-01 1.559465122222900391e+01
1.600000000000000000e+01 7.840000000000000000e+02 2.653656005859375000e-01 1.592965698242187500e+01
3.200000000000000000e+01 7.840000000000000000e+02 4.928359985351562500e-01 1.601649475097656250e+01
4.800000000000000000e+01 7.840000000000000000e+02 8.066368103027343750e-01 1.609654045104980469e+01
6.400000000000000000e+01 7.840000000000000000e+02 9.296131134033203125e-01 1.615833473205566406e+01
8.000000000000000000e+01 7.840000000000000000e+02 7.846431732177734375e-01 1.627028083801269531e+01
9.600000000000000000e+01 7.840000000000000000e+02 7.658538818359375000e-01 1.640234184265136719e+01
1.120000000000000000e+02 7.840000000000000000e+02 1.392219543457031250e+00 1.644345283508300781e+01
1.280000000000000000e+02 7.840000000000000000e+02 2.517658233642578125e+00 1.636194038391113281e+01
1.440000000000000000e+02 7.840000000000000000e+02 3.803413391113281250e+00 1.633764457702636719e+01
1.600000000000000000e+02 7.840000000000000000e+02 5.265787124633789062e+00 1.589914512634277344e+01
1.760000000000000000e+02 7.840000000000000000e+02 6.405445098876953125e+00 1.523129749298095703e+01
1.920000000000000000e+02 7.840000000000000000e+02 7.384204864501953125e+00 1.419835472106933594e+01
2.080000000000000000e+02 7.840000000000000000e+02 8.130474090576171875e+00 1.262477874755859375e+01
2.240000000000000000e+02 7.840000000000000000e+02 8.389614105224609375e+00 1.096985054016113281e+01
2.400000000000000000e+02 7.840000000000000000e+02 8.177413940429687500e+00 9.566211700439453125e+00
2.560000000000000000e+02 7.840000000000000000e+02 7.631738662719726562e+00 8.331430435180664062e+00
2.720000000000000000e+02 7.840000000000000000e+02 6.515361785888671875e+00 7.660432815551757812e+00
2.880000000000000000e+02 7.840000000000000000e+02 4.858625411987304688e+00 7.957790374755859375e+00
3.040000000000000000e+02 7.840000000000000000e+02 3.323894500732421875e+00 9.363586425781250000e+00
3.200000000000000000e+02 7.840000000000000000e+02 2.322494506835937500e+00 1.144276809692382812e+01
3.360000000000000000e+02 7.840000000000000000e+02 1.532995223999023438e+00 1.317121124267578125e+01
3.520000000000000000e+02 7.840000000000000000e+02 1.019876480102539062e+00 1.419368171691894531e+01
3.680000000000000000e+02 7.840000000000000000e+02 4.861183166503906250e-01 1.457098007202148438e+01
3.840000000000000000e+02 7.840000000000000000e+02 1.859283447265625000e-01 1.475150871276855469e+01
4.000000000000000000e+02 7.840000000000000000e+02 3.883666992187500000e-01 1.483569335937500000e+01
4.160000000000000000e+02 7.840000000000000000e+02 8.008766174316406250e-01 1.496067428588867188e+01
4.320000000000000000e+02 7.840000000000000000e+02 9.241275787353515625e-01 1.505277633666992188e+01
4.480000000000000000e+02 7.840000000000000000e+02 8.901119232177734375e-01 1.511651611328125000e+01
4.640000000000000000e+02 7.840000000000000000e+02 8.252811431884765625e-01 1.517374134063720703e+01
